nr,Artikelid,Varnummer,Namn,Namn2,Prisinklmoms,Pant,Volymiml,PrisPerLiter,Saljstart,Utgått,Varugrupp,Typ,Stil,Forpackning,Forslutning,Ursprung,Ursprunglandnamn,Producent,Leverantor,Argang,Provadargang,Alkoholhalt,Sortiment,SortimentText,Ekologisk,Etiskt,EtisktEtikett,Koscher,RavarorBeskrivning
7807901,1121114,78079,Villa di Capezzana,Carmignano,259.00,,750.00,345.33,2016/08/08,0,Rött vin,,,Flaska,,Toscana,Italien,Tenuta di Capezzana,AB Wicked Wine Sweden,2012,,15.00%,BS,Övrigt sortiment,0,0,,0,
7808901,1121117,78089,Eolis,Merlot Cabernet Sauvignon Cabernet Franc,200.00,,750.00,266.67,2016/08/03,0,Rött vin,,,Flaska,,Trakien,Bulgarien,K.W. Vinum,Göteborgs Vinhandelshus AB,2012,,14.50%,BS,Övrigt sortiment,0,0,,0,
9111301,1121133,91113,Weinbach Pinot Gris,Réserve Particulière,249.00,,750.00,332.00,2017/03/03,0,Vitt vin,,,Flaska,Naturkork,Alsace,Frankrike,Domaine Weinbach,Prime Wine Sweden AB,2015,,14.00%,TSE,Små partier,0,0,,0,Pinot gris.
9214301,1121139,92143,Weinbach Pinot Gris Altenbourg,,429.00,,750.00,572.00,2017/03/03,0,Vitt vin,,,Flaska,Naturkork,Alsace,Frankrike,Domaine Weinbach,Prime Wine Sweden AB,2015,,14.50%,TSE,Små partier,0,0,,0,Pinot gris.
9214401,1121142,92144,Quintessence Meunier Blanc De Noirs,Extra Brut,497.00,,750.00,662.67,2016/12/02,0,Mousserande vin,Vitt Torrt,,Flaska,Naturkork,Champagne,Frankrike,Champagne H. Blin & Co,Terrific Wines AB,2010,,12.50%,TSE,Små partier,0,0,,0,Pinot meunier.
7831601,1121145,78316,Le Pressoir,,225.00,,750.00,300.00,2016/08/15,0,Rött vin,,,Flaska,,Loiredalen,Frankrike,Domaine Huards,TM Kvalitetsviner AB,2014,,12.00%,BS,Övrigt sortiment,1,0,,0,
7837501,1121148,78375,Jacob''s Creek,Double Barrel Shiraz,149.00,,750.00,198.67,2016/08/15,0,Rött vin,Fruktigt & Smakrikt,,Flaska,Skruvkapsyl,South Australia,Australien,Jacob''s Creek Wines,Pernod Ricard Sweden AB,,,14.80%,FS,Ordinarie sortiment,0,0,,0,Shiraz.
3118303,1121154,31183,Stubble Stout,Imperial Stout,37.90,,330.00,114.85,2016/09/01,0,Öl,Porter och stout,Imperial porter och stout,Flaska,,Västra Götalands län,Sverige,Bearded Rabbit Brewery,Bearded Rabbit Brewery AB,,,9.50%,TSLS,Lokalt och småskaligt,0,0,,0,Kornmalt, havre, humle och laktos.
7837601,1121157,78376,Romo,Domaines des Huards,199.00,,750.00,265.33,2016/08/15,0,Vitt vin,,,Flaska,,Loiredalen,Frankrike,Domaine Huards,TM Kvalitetsviner AB,2013,,12.00%,BS,Övrigt sortiment,1,0,,0,
8916401,1121160,89164,Port Mourant,White,817.00,,700.00,1167.14,2016/08/05,0,Rom,Ljus,,Flaska,,,Guyana,LMDW / Velier S.p.A,Clydesdale AB,,,59.00%,BS,Övrigt sortiment,0,0,,0,
3118403,1121164,31184,Bergslagens Portrait,Mosaic Ale,21.90,,330.00,66.36,2016/09/01,0,Öl,Ale brittisk-amerikansk stil,Amerikansk pale ale (APA),Flaska,,Dalarnas län,Sverige,Bergslagens brygghus,Bergslagens Brygghus AB,,,5.20%,TSLS,Lokalt och småskaligt,0,0,,0,Kornmalt samt humle av sorten mosaic.
8958201,1121177,89582,Marie Galante,Muller White,828.00,,700.00,1182.86,2016/08/05,0,Rom,Ljus,,Flaska,,,Frankrike,LMDW / Velier S.p.A,Clydesdale AB,,,59.00%,BS,Övrigt sortiment,0,0,,0,
3118603,1121183,31186,Omnipollo,Fatamorgana,36.90,,330.00,111.82,2016/09/01,0,Öl,Ale brittisk-amerikansk stil,Imperial/Dubbel IPA,Flaska,,Västra Götalands län,Sverige,Omnipollo,Brill & Co AB,,,8.00%,FS,Ordinarie sortiment,0,0,,0,Korn-, vete- och havremalt samt humle.
8730803,1121189,87308,Emelisse,Imperial Russian Stout,44.90,,330.00,136.06,2016/09/28,0,Öl,Porter och stout,Imperial porter och stout,Flaska,,,Nederländerna,Bierbrouwerij Emelisse,Bier & Co Sweden AB,,,11.00%,BS,Övrigt sortiment,0,0,,0,
3118803,1121372,31188,Torshälla,Dubbelbock,27.50,,330.00,83.33,2016/09/01,0,Öl,Mörk lager,Dubbelbock,Flaska,,Södermanlands län,Sverige,Eskilstuna Ölkultur,Eskilstuna Ölkultur AB,,,7.00%,TSLS,Lokalt och småskaligt,0,0,,0,Kornmalt och humle.
7235201,1121386,72352,Cappo,Rosé,69.00,,750.00,92.00,2016/08/05,0,Rosévin,,,Flaska,,,Spanien,J García Carrión,Prime Wine Sweden AB,,,12.00%,BS,Övrigt sortiment,0,0,,0,
3118903,1121438,31189,Fjäderholmarnas,Östersjö Porter,27.90,,330.00,84.55,2016/09/01,0,Öl,Porter och stout,Söt porter och stout,Flaska,,Stockholms län,Sverige,Fjäderholmarnas Bryggeri,Fjäderholmarnas Bryggeri AB,,,6.50%,TSLS,Lokalt och småskaligt,0,0,,0,Kornmalt och humle.
7070601,1121447,70706,Trapan,Nigra Virgo Revolution,189.00,,750.00,252.00,2016/08/05,0,Rött vin,,,Flaska,,Istra,Kroatien,Trapan,Armano''s First Class Products AB,2014,,13.00%,BS,Övrigt sortiment,0,0,,0,
3119003,1121450,31190,Ekenäs,Motala Brown Ale,22.30,,330.00,67.58,2016/09/01,0,Öl,Ale brittisk-amerikansk stil,Brown ale,Flaska,,Östergötlands län,Sverige,Fors Bryggeri AB,Fors Bryggeri KB,,,5.50%,TSLS,Lokalt och småskaligt,0,0,,0,Kornmalt och humle.
9001101,1121456,90011,Main Divide Pokiri Reserve,Late Picked Pinot Gris,161.00,,750.00,214.67,2016/12/02,0,Vitt vin,Sött,,Flaska,Skruvkapsyl,Canterbury,Nya Zeeland,Pegasus Bay,Gardo & Morris AB,2014,,13.00%,TSE,Små partier,0,0,,0,Pinot gris.
3119103,1121500,31191,Baltzar,Motala Irish Ale,22.30,,330.00,67.58,2016/09/01,0,Öl,Ale brittisk-amerikansk stil,Irländsk ale,Flaska,,Östergötlands län,Sverige,Fors Bryggeri AB,Fors Bryggeri KB,,,5.50%,TSLS,Lokalt och småskaligt,0,0,,0,Karamell 30-, pale ale-, vete-, choklad- och svartmalt samt humle av sorterna magnum, east kent golding och saaz.
3119203,1121503,31192,Borenshult,Motala IPA,22.30,,330.00,67.58,2016/09/01,0,Öl,Ale brittisk-amerikansk stil,India pale ale (IPA),Flaska,,Östergötlands län,Sverige,Fors Bryggeri AB,Fors Bryggeri KB,,,5.50%,TSLS,Lokalt och småskaligt,0,0,,0,Pale ale-, karamell-, melaniod- och vetemalt samt humle av sorterna magnum, northern brewer, east kent golding och saaz.
3119303,1121506,31193,Möllys Mosaic,Pale Ale,29.70,,330.00,90.00,2016/09/01,0,Öl,Ale brittisk-amerikansk stil,Amerikansk pale ale (APA),Flaska,,Södermanlands län,Sverige,Möllys,Möllys,,,5.80%,TSLS,Lokalt och småskaligt,0,0,,0,Kornmalt samt humle av sorterna mosaic och chinook.
7572201,1121509,75722,Barbera d''Alba,Busije,109.00,,750.00,145.33,2016/08/06,0,Rött vin,Fruktigt & Smakrikt,,Flaska,Naturkork,Piemonte,Italien,Giacosa Fratelli,Fields Wine Company AB,2016,,14.00%,FS,Ordinarie sortiment,0,0,,0,
7738601,1121565,77386,Mas Comtal,Brut Reserva,161.00,,750.00,214.67,2016/08/15,0,Mousserande vin,Vitt Torrt,,Flaska,,Penedès,Spanien,Mas Comtal,Göteborgs Vinhandelshus AB,2013,,12.00%,BS,Övrigt sortiment,1,0,,0,
8952201,1121695,89522,Jamaican Kill Devil,10 Years,866.00,,700.00,1237.14,2016/08/05,0,Rom,Mörk,,Flaska,,,Jamaica,Edition Spirits,Clydesdale AB,,,46.00%,BS,Övrigt sortiment,0,0,,0,
8990301,1121698,89903,Guatemala Kill Devil,8 Years,777.00,,700.00,1110.00,2016/08/05,0,Rom,Mörk,,Flaska,,,Guatemala,Edition Spirits,Clydesdale AB,,,46.00%,BS,Övrigt sortiment,0,0,,0,
8898003,1121767,88980,Kees,Mosaïc Hop Explosion,39.90,,330.00,120.91,2016/09/28,0,Öl,Ale brittisk-amerikansk stil,India pale ale (IPA),Flaska,,,Nederländerna,Brouwerij Kees,Bier & Co Sweden AB,,,5.50%,BS,Övrigt sortiment,0,0,,0,
8995101,1121927,89951,Guyana Kill Devil,11 Years,886.00,,700.00,1265.71,2016/08/05,0,Rom,Mörk,,Flaska,,,Guyana,Edition Spirits,Clydesdale AB,,,46.00%,BS,Övrigt sortiment,0,0,,0,
8807603,1122000,88076,Emelisse,DIPA,39.90,,330.00,120.91,2016/09/28,0,Öl,Ale brittisk-amerikansk stil,Imperial/Dubbel IPA,Flaska,,,Nederländerna,Bierbrouwerij Emelisse,Bier & Co Sweden AB,,,7.90%,BS,Övrigt sortiment,0,0,,0,
8976801,1122073,89768,Trinidad Kill Devil,24 Years,1817.00,,700.00,2595.71,2016/08/05,0,Rom,Mörk,,Flaska,,,Trinidad,Edition Spirits,Clydesdale AB,,,46.00%,BS,Övrigt sortiment,0,0,,0,
7837701,1122093,78377,Barbera,Appassimento,89.00,,750.00,118.67,2016/08/08,0,Rött vin,Kryddigt & Mustigt,,Flaska,Naturkork,Lombardiet,Italien,Barone Rozzo,The Wine Team Global AB,2015,,13.50%,FS,Ordinarie sortiment,0,0,,0,
8812601,1122198,88126,Stillwater Tuppence,Old World Brett Fermented Porter,99.90,,651.00,153.46,2016/08/15,0,Öl,Porter och stout,Söt porter och stout,Flaska,,,USA,Stillwater Artisanal Ales,Cask Sweden AB,,,7.00%,BS,Övrigt sortiment,0,0,,0,
8003301,1122222,80033,Orochata,Licor 43,239.00,,700.00,341.43,2016/08/20,0,Likör,Krydd- och örtlikör,,Flaska,,,Spanien,Diego Zamora,Nigab,,,16.00%,BS,Övrigt sortiment,0,0,,0,
7538201,1122244,75382,Alice Bardot,Cuvée Belle Noire Brut,199.00,,750.00,265.33,2016/08/22,0,Mousserande vin,Vitt Torrt,,Flaska,Naturkork,Champagne,Frankrike,Champagne CVCA,Iconic Wines,,,12.00%,FS,Ordinarie sortiment,0,0,,0,
7975801,1122281,79758,Sancerre,Frétoy,169.00,,750.00,225.33,2016/08/26,0,Vitt vin,,,Flaska,,Loiredalen,Frankrike,Domaine Tinel-Blondelet,Nigab,2015,,12.50%,BS,Övrigt sortiment,0,0,,0,
8914401,1122294,89144,Marie-Galante,Brut de Fût,1163.00,,700.00,1661.43,2016/08/05,0,Rom,Mörk,,Flaska,,Guadeloupe,Frankrike,Marie Galante,Clydesdale AB,2007,,57.30%,BS,Övrigt sortiment,0,0,,0,
7914701,1122405,79147,Tola,Cataratto,105.00,,750.00,140.00,2016/09/01,0,Vitt vin,,,Flaska,,Sicilien,Italien,Az. Vitivinicola Tola Girolamo & C. sas.,Granqvist Beverage House AB,2015,,13.00%,BS,Övrigt sortiment,0,0,,0,
7018601,1122460,70186,Pouilly Fumé,Génetin,159.00,,750.00,212.00,2016/08/26,0,Vitt vin,,,Flaska,,Loiredalen,Frankrike,Domaine Tinel-Blondelet,Nigab,2015,,12.50%,BS,Övrigt sortiment,0,0,,0,
7867701,1122512,78677,Tola,Syrah,105.00,,750.00,140.00,2016/09/01,0,Rött vin,,,Flaska,,Sicilien,Italien,Az. Vitivinicola Tola Girolamo & C. sas.,Granqvist Beverage House AB,2015,,13.50%,BS,Övrigt sortiment,0,0,,0,
7875001,1122612,78750,Tola,Nero d''Avola,105.00,,750.00,140.00,2016/09/01,0,Rött vin,,,Flaska,,Sicilien,Italien,Az. Vitivinicola Tola Girolamo & C. sas.,Granqvist Beverage House AB,2015,,13.50%,BS,Övrigt sortiment,0,0,,0,
3120201,1122615,31202,Pegasus,Fat,295.00,,750.00,393.33,2016/09/01,0,Vitt vin,Fylligt & Smakrikt,,Flaska,Naturkork,Skåne län,Sverige,Vingården i Åhus,Euroway Airline,2014,,14.50%,TSLS,Lokalt och småskaligt,0,0,,0,Solaris.
7014101,1122618,70141,Beaujolais-Villages,Vieilles Vignes Lapalu,171.00,,750.00,228.00,2016/08/10,0,Rött vin,,,Flaska,,Bourgogne,Frankrike,SARL Jean-Claude LAPALU,Bristly Wine Agents AB,2016,,12.50%,BS,Övrigt sortiment,0,0,,0,
7925501,1122621,79255,Tola,Grillo,105.00,,750.00,140.00,2016/09/01,0,Vitt vin,,,Flaska,,Sicilien,Italien,Az. Vitivinicola Tola Girolamo & C. sas.,Granqvist Beverage House AB,2015,,13.00%,BS,Övrigt sortiment,0,0,,0,
3120403,1122630,31204,Black Rye IPA,,29.80,,330.00,90.30,2016/09/01,0,Öl,Ale brittisk-amerikansk stil,Black IPA,Flaska,,Dalarnas län,Sverige,Sälens Fjällbryggeri,Sälens Fjällbryggeri AB,,,6.30%,TSLS,Lokalt och småskaligt,0,0,,0,Korn- och rågmalt samt humle av sorterna citra, pacific jade och galaxy.
7078301,1122633,70783,Barolo,Monprivato Giuseppe Mascarello & Figlio,1229.00,,750.00,1638.67,2016/08/09,0,Rött vin,,,Flaska,,Piemonte,Italien,Giuseppe Mascarello & Figlio,Wine List Sweden AB,2011,,14.00%,BS,Övrigt sortiment,0,0,,0,
7807401,1122636,78074,Le Bordeaux de Citran,,110.00,,750.00,146.67,2016/08/11,0,Rött vin,,,Flaska,,Bordeaux,Frankrike,Château Citran,janake wine group AB,2014,,13.00%,BS,Övrigt sortiment,0,0,,0,
3120503,1122639,31205,Monks Emma Craft IPL,,24.70,,330.00,74.85,2016/11/01,0,Öl,Ljus lager,Imperial pils och india pale lager (IPL),Flaska,,Stockholms län,Sverige,Monks Café & Brewery,Panogruppen AB,,,5.00%,TSLS,Lokalt och småskaligt,0,0,,0,Kornmalt och humle.
7325601,1122642,73256,Vranec,Special Selection,114.00,,750.00,152.00,2016/08/10,0,Rött vin,,,Flaska,,Povardarje,Republiken Makedonien,Tikves,Anasa AB,2012,,14.00%,BS,Övrigt sortiment,0,0,,0,
3120603,1122648,31206,Bestorp,Brown Ale,30.60,,330.00,92.73,2016/09/01,0,Öl,Ale brittisk-amerikansk stil,Brown ale,Flaska,,Västra Götalands län,Sverige,Åsalid Design,Åsalid Design,,,6.00%,TSLS,Lokalt och småskaligt,0,0,,0,Kornmalt samt humle av sorterna nelson sauvin, east kent golding och fuggles.
8983302,1122665,89833,Green Goblin,,43.00,,500.00,86.00,2016/08/15,0,Cider,,,Flaska,,,Storbritannien,Thatcher''s Cider Company Ltd,Galatea AB,,,5.00%,BS,Övrigt sortiment,0,0,,0,
3120703,1122677,31207,Monohop Series,Mosaic Dipa,31.80,,330.00,96.36,2016/09/01,0,Öl,Ale brittisk-amerikansk stil,Imperial/Dubbel IPA,Flaska,,Västra Götalands län,Sverige,West Coast Bryggeri,West Coast Bryggeri AB,,,8.50%,TSLS,Lokalt och småskaligt,0,0,,0,Kornmalt samt humle av sorten mosaic.
3120903,1122686,31209,Påverås,A Pale Ale,28.90,,330.00,87.58,2016/09/01,0,Öl,Ale brittisk-amerikansk stil,,Flaska,,Västra Götalands län,Sverige,Åsalid Bryggeri,Åsalid Design,,,4.50%,TSLS,Lokalt och småskaligt,0,0,,0,Kornmalt och humle.
7402204,1122698,74022,Petit Paul Sapin,Rosé,27.00,,187.00,144.39,2016/08/17,0,Rosévin,,,PET-flaska,,,Frankrike,Paul Sapin,Nigab,,,12.50%,BS,Övrigt sortiment,1,0,,0,
7401404,1122715,74014,Petit Paul Sapin,Merlot/Cabernet Sauvignon ECO,27.00,,187.00,144.39,2016/08/17,0,Rött vin,,,PET-flaska,,,Frankrike,Paul Sapin,Nigab,,,13.00%,BS,Övrigt sortiment,1,0,,0,
7417304,1122759,74173,Petit Paul Sapin,Chardonnay Eco,27.00,,187.00,144.39,2016/08/17,0,Vitt vin,,,PET-flaska,,,Frankrike,Paul Sapin,Nigab,,,13.00%,BS,Övrigt sortiment,1,0,,0,
3121203,1122783,31212,Nils Oscar Celebration,Barley Wine,36.90,,330.00,111.82,2016/09/01,0,Öl,Ale brittisk-amerikansk stil,Barley wine,Flaska,,Södermanlands län,Sverige,Nils Oscar AB,Nils Oscar AB,2015,,9.90%,TSLS,Lokalt och småskaligt,0,0,,0,Korn-och vetemalt, rårörsocker samt humle av sorterna pacific gem, waimea, magnum och fuggles.
7356101,1122814,73561,Alexandria,Cuvée Rose,118.00,,750.00,157.33,2016/08/10,0,Rosévin,,,Flaska,,Povardarje,Republiken Makedonien,Tikves,Anasa AB,2015,,12.50%,BS,Övrigt sortiment,0,0,,0,
789102,1122838,7891,Beaumont de Crayères,Grande Réserve Brut,119.00,,375.00,317.33,2016/09/01,0,Mousserande vin,Vitt Torrt,,Flaska,,Champagne,Frankrike,Beaumont des Crayères,Hermansson & Co AB,,,12.00%,BS,Övrigt sortiment,0,0,,0,60% pinot meunier, 25% chardonnay, 15% pinot noir.
3121303,1122944,31213,South Plains,Golden Pilsner,17.80,,330.00,53.94,2016/09/01,0,Öl,Ljus lager,Pilsner - tysk stil,Flaska,,Skåne län,Sverige,South Plains Brewing Company,South Plains Brewing Company,,,6.00%,TSLS,Lokalt och småskaligt,0,0,,0,Kornmalt och humle.
7815201,1123011,78152,Brunello di Montalcino,Le Macioche,419.00,,750.00,558.67,2016/08/10,0,Rött vin,,,Flaska,,Toscana,Italien,Le Macioche,Quaffable Wines Sweden AB,2005,,14.00%,BS,Övrigt sortiment,0,0,,0,
7580401,1123014,75804,Tikves,Chardonnay Special Selection,114.00,,750.00,152.00,2016/08/10,0,Vitt vin,,,Flaska,,Povardarje,Republiken Makedonien,Tikves,Anasa AB,2015,,13.50%,BS,Övrigt sortiment,0,0,,0,
7124701,1123058,71247,Alexandria,Cuvée White,118.00,,750.00,157.33,2016/08/10,0,Vitt vin,,,Flaska,,Povardarje,Republiken Makedonien,Tikves,Anasa AB,2012,,13.00%,BS,Övrigt sortiment,0,0,,0,
7661701,1123064,76617,T''ga Za Jug,Vranec,101.00,,750.00,134.67,2016/08/10,0,Rött vin,,,Flaska,,Povardarje,Republiken Makedonien,Tikves,Anasa AB,2013,,13.00%,BS,Övrigt sortiment,0,0,,0,
3121403,1123083,31214,Göteborgs go APA,,21.80,,330.00,66.06,2016/10/03,0,Öl,Ale brittisk-amerikansk stil,Amerikansk pale ale (APA),Flaska,,Västra Götalands län,Sverige,Göteborgs Nya Bryggeri AB,Göteborgs Nya Bryggeri AB,,,5.30%,TSLS,Lokalt och småskaligt,1,0,,0,
3121503,1123120,31215,Popular Demand IPA,,31.70,,330.00,96.06,2016/09/01,0,Öl,Ale brittisk-amerikansk stil,India pale ale (IPA),Flaska,,Stockholms län,Sverige,PKLK Bryggeri,Pikulik, Peter,,,6.30%,TSLS,Lokalt och småskaligt,0,0,,0,Kornmalt och humle.
8506802,1123164,85068,Tanqueray,London Gin,149.00,,350.00,425.71,2016/08/15,0,Gin,,,Flaska,,,Storbritannien,Charles Tanqueray & Co,Diageo Sweden AB,,,43.10%,BS,Övrigt sortiment,0,0,,0,
7718001,1123201,77180,Chablis,Levert Frères,119.00,,750.00,158.67,2016/08/29,0,Vitt vin,Friskt & Fruktigt,,Flaska,Naturkork,Bourgogne,Frankrike,Levert Frères,Kiviks Musteri AB,2015,,12.50%,FS,Ordinarie sortiment,0,0,,0,Chardonnay.
7971501,1123504,79715,Torgo,,135.00,,750.00,180.00,2016/09/01,0,Vitt vin,,,Flaska,,,Spanien,Torgo,Spirit of Avalon,2015,,13.00%,BS,Övrigt sortiment,0,0,,0,
8247001,1123550,82470,Ledaig,The Pearls of Scotland Cask Strength 8 Years,1099.00,,700.00,1570.00,2016/09/01,0,Whisky,Malt,,Flaska,,Skottland,Storbritannien,Gordon & Company Ltd,Granqvist Beverage House AB,2008,,57.40%,BS,Övrigt sortiment,0,0,,0,
8247301,1123570,82473,Caol Ila,The Pearls of Scotland Cask Strength 10 Years,1299.00,,700.00,1855.71,2016/09/01,0,Whisky,Malt,,Flaska,,Skottland,Storbritannien,Gordon & Company Ltd,Granqvist Beverage House AB,2006,,57.20%,BS,Övrigt sortiment,0,0,,0,
8247401,1123690,82474,Glen Scotia,The Pearls of Scotland Cask Strength 24 Years,1399.00,,700.00,1998.57,2016/09/01,0,Whisky,Malt,,Flaska,,Skottland,Storbritannien,Gordon & Company Ltd,Granqvist Beverage House AB,1992,,51.30%,BS,Övrigt sortiment,0,0,,0,
8247501,1123730,82475,Glenrothes,The Pearls of Scotland Cask Strength 27 Years,4999.00,,700.00,7141.43,2016/09/01,0,Whisky,Malt,,Flaska,,Skottland,Storbritannien,Gordon & Company Ltd,Granqvist Beverage House AB,1988,,50.60%,BS,Övrigt sortiment,0,0,,0,
7875501,1123745,78755,Mayacamas,Cabernet Sauvignon,875.00,,750.00,1166.67,2016/09/01,0,Rött vin,,,Flaska,,Kalifornien,USA,Mayacamas Vineyards,Vinunic AB,2010,,13.00%,BS,Övrigt sortiment,0,0,,0,
1167903,1123748,11679,Pumpkin Ale,Smuttynose Brewing CO.,29.50,,355.00,83.10,2016/10/07,0,Öl,Annan öl,,Flaska,,,USA,Smuttynose Brewing CO.,Great Brands AB,,,5.80%,TSE,Små partier,0,0,,0,C-60-, north american 2 row- och carastanmalt, pumpapuré, kanel, muskot , kryddnejlika samt humle av sorterna cascade och liberty.
8247801,1123758,82478,Highland Park,The Pearls of Scotland Cask Strength 24 Years,4899.00,,700.00,6998.57,2016/09/01,0,Whisky,Malt,,Flaska,,Skottland,Storbritannien,Gordon & Company Ltd,Granqvist Beverage House AB,1992,,45.90%,BS,Övrigt sortiment,0,0,,0,
1143503,1123766,11435,Nostradamus Bio,Brasserie Caracole,33.30,,330.00,100.91,2016/11/18,0,Öl,Ale belgisk stil,Belgisk mörk ale,Flaska,,,Belgien,Brasserie Caracole,Belgodeli,,,9.00%,TSE,Små partier,0,0,,0,
7875901,1123793,78759,Valpolicella Classico Superiore,Scriani,165.00,,750.00,220.00,2016/09/01,0,Rött vin,,,Flaska,,Venetien,Italien,Scriani,Granqvist Beverage House AB,2014,,13.00%,BS,Övrigt sortiment,0,0,,0,
8247901,1123799,82479,North Of Scotland,The Pearls of Scotland Cask Strenght 45 Years,2499.00,,700.00,3570.00,2016/09/01,0,Whisky,Grain,,Flaska,,Skottland,Storbritannien,Gordon & Company Ltd,Granqvist Beverage House AB,1971,,43.30%,BS,Övrigt sortiment,0,0,,0,
8250401,1123802,82504,Invergordon,The Pearls of Scotland Cask Strength 44 Years,1979.00,,700.00,2827.14,2016/09/01,0,Whisky,Grain,,Flaska,,Skottland,Storbritannien,Gordon & Company Ltd,Granqvist Beverage House AB,1972,,48.90%,BS,Övrigt sortiment,0,0,,0,
7171101,1123883,71711,Fluus,,269.00,,750.00,358.67,2016/08/11,0,Rött vin,,,Flaska,,South Australia,Australien,Ruggabellus,Quaffable Wines Sweden AB,2015,,13.10%,BS,Övrigt sortiment,0,0,,0,
9020501,1123900,90205,Horizonte de Exopto,,180.00,,750.00,240.00,2017/01/20,0,Rött vin,Kryddigt & Mustigt,,Flaska,Naturkork,Rioja,Spanien,Bodegas Exopto,Theis Vine AB,2014,,13.50%,TSE,Små partier,0,0,,0,Huvudsakligen tempranillo.
